Language_area	Journal	Year	Vol	No	Listed_Translator	Translator	Author	Title	Genre	SL	TL
DE	NU	1946	1	3	Anon.	Anon.	Anon.	Kredit für den Nachkriegshandel	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	3	Anon.	Anon.	Leimert, John	Der wunderbare Würfel	Fictional prose	EN-AE	DE
DE	NU	1946	1	3	Anon.	Anon.	Anon.	Russland organisiert seine Friedenswirtschaft	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	3	Anon.	Anon.	Bruller, Jean Marcel Adolphe	Wanderung dem Stern zu	Life-writing	FR	DE
DE	NU	1946	1	4	Anon.	Anon.	Camus, Albert	Briefe an einen deutschen Freund	Life-writing	FR	DE
DE	NU	1946	1	4	Anon.	Anon.	Bonham Carter, Violet	Die Hausfrau und die Politik	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	4	Anon.	Anon.	Wallace, Henry A.	Freies Unternehmertum und staatliche Kontrolle	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	4	Anon.	Anon.	Snow, Edgar	Auf dem Wege der Unsterblichkeit	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	4	Anon.	Anon.	Johnson, Elizabeth Mountcastle	[Untitled]	Quotation	EN-BE	DE
DE	NU	1946	1	4	Anon.	Anon.	Campbell, Roy	Provençalische Spiele	Life-writing	EN-BE	DE
DE	NU	1946	1	4	Anon.	Anon.	Murray, Gilbert	Vorurteil oder Vernunft	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	4	Anon.	Anon.	Schlumberger, Jean	[Untitled]	Quotation	FR	DE
DE	NU	1946	1	4	Anon.	Anon.	Thurber, James	Das Einhorn im Garten	Fictional prose	EN-AE	DE
DE	NU	1946	1	4	Anon.	Anon.	Fischer, Heinrich	Der Fall Knut Hamsun	Life-writing	EN-AE	DE
DE	NU	1946	1	4	Anon.	Anon.	Calder, Ritchie	Der Atom-Motor	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	4	Anon.	Anon.	Fürst, Bruno	Eine englische Prachtbibel aus dem zwölften Jahrhundert	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	4	Anon.	Anon.	Bromfield, Louis	Johnny Appleseed und Tante Mattie	Fictional prose	EN-AE	DE
DE	NU	1946	1	4	Anon.	Anon.	Mallalieu, J. P. W.	Meine Parlamentsferien	Life-writing	EN-BE	DE
DE	NU	1946	1	4	Anon.	Anon.	Bayles, William	Sir William Beveridge ein grosser englischer Sozialpolitiker	Life-writing	EN-BE	DE
DE	NU	1946	1	4	Anon.	Anon.	Goris, Jan Albert	Was man Ihnen erzählen sollte	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	4	Anon.	Anon.	Leighton, Ann	Heimkehr	Fictional prose	EN-AE	DE
DE	NU	1946	1	4	Anon.	Anon.	Mumford, Lewis	Gesellschaft, Stadtplanung und Familienleben	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	4	Anon.	Anon.	Dobie, J. Frank	Gespräche in der Eisenbahn	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	4	Anon.	Anon.	Brown, W. J.	[Untitled]	Quotation	EN-BE	DE
DE	NU	1946	1	4	Anon.	Anon.	Franklin, Jay	Fiorello H. La Guardia	Life-writing	EN-AE	DE
DE	NU	1946	1	4	Anon.	Anon.	Kuznetsov, Fyodor	Postlagernd	Fictional prose	EN-BE	DE
DE	NU	1946	1	4	Anon.	Roeder, Eva	Parker, Dorothy	Und kleidet die Nackten	Fictional prose	EN-AE	DE
DE	NU	1946	1	5	Anon.	Hellmann, Linda; Kaskell, Joseph	Niebuhr, Reinhold	Licht und Finsternis	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	5	Anon.	Anon.	Bevin, Ernest	Weltparlament und Weltrecht	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	5	Anon.	Anon.	Lewis, Alun	In der ersten Nacht	Fictional prose	EN-BE	DE
DE	NU	1946	1	5	Anon.	Anon.	Cousins, Norman	Der moderne Mensch ist unmodern	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	5	Anon.	Anon.	Lauterbach, Richard E.	Stalingrads Auferstehung	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	5	Anon.	Anon.	Puissant, Jean	Ein Franzose in Buchenwald	Life-writing	FR	DE
DE	NU	1946	1	5	Anon.	Anon.	Harman, Humphrey	Raupen	Fictional prose	EN-BE	DE
DE	NU	1946	1	5	Anon.	Anon.	Anon.	“Save Europe now!“ (“Rettet Europa!”)	Life-writing	EN-BE	DE
DE	NU	1946	1	5	Anon.	Anon.	Forester, C. S.	Das Geheimnis des Schlafzimmers	Fictional prose	EN-BE	DE
DE	NU	1946	1	5	Anon.	Anon.	Lampert, E.	Kirche und Volk in Russland	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	5	Anon.	Anon.	Buck, Pearl S.	Chung Kuo Fu Nu Ti Tuan Yen: Die Würde der Chinesen	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	5	Anon.	Anon.	Katz, Eugene; Barth, Alan	Fax, die Zeitung der Zukunft? 	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	5	Anon.	Anon.	Brenan, Gerald	Spanien und seine Zukunft	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	5	Anon.	Anon.	Clark, Neil M.	Darbende Erde	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	5	Dohm, A.	Dohm, A.	Smith, P. L. H.	Das Paradies des Rauchers	Fictional prose	EN-BE	DE
DE	NU	1946	1	5	Anon.	Anon.	Anon.	Improvisation und Organisation	Quotation	EN-BE	DE
DE	NU	1946	1	5	Anon.	Anon.	Water, Majorie van de	Blut, das tötet	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	5	Anon.	Anon.	Beveridge, William	Vollbeschäftigung in einer freien Gesellschaft	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	5	Carlsson, Anni	Carlsson, Anni	Lagerlöf, Selma	Der Kupferkessel	Fictional prose	SE	DE
DE	NU	1946	1	5	Dietrich, Wolfram	Dietrich, Wolfram	Mistral, Gabriela	Wirf die Saat	Poetry	SP	DE
DE	NU	1946	1	6	Anon.	Anon.	Madariaga, Salvador de	Was ist Europa?	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	6	Anon.	Anon.	Laski, Harold	Freiheit und Planwirtschaft	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	6	Anon.	Anon.	Lada-Mocarski, V.	Die drei letzten Tage Mussolinis	Life-writing	EN-AE	DE
DE	NU	1946	1	6	Anon.	Anon.	Sheean, Vincent	Der Boxer	Fictional prose	EN-BE	DE
DE	NU	1946	1	6	Anon.	Anon.	Victor, Paul Emile	Die Alaskastraße	Non-fictional prose	FR	DE
DE	NU	1946	1	6	Anon.	Anon.	Goldstein-Devoyon, Janine	Das Schweigen der Nacht	Life-writing	EN-BE	DE
DE	NU	1946	1	6	Anon.	Anon.	Collis, John Stewart	Die Wanderung der Pflanzen	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	6	Anon.	Anon.	Baker, John Earl	Die Industrialisierung der guten Erde	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	6	Anon.	Anon.	Giedion, Siegfried	Frank Lloyd Wright	Life-writing	EN-AE	DE
DE	NU	1946	1	6	Anon.	Anon.	Woollcott, Alexander	Triumph des Baumeisters	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	6	Anon.	Anon.	Clark, Kenneth	Kunst und Demokratie	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	6	Anon.	Anon.	Soupault, Philippe	Lehrtage im Gefängnis	Non-fictional prose	FR	DE
DE	NU	1946	1	6	Anon.	Anon.	Brean, Herbert	Walter Reuther, ein amerikanischer Arbeiterführer	Life-writing	EN-AE	DE
DE	NU	1946	1	6	Anon.	Anon.	Bulosan, Carlos	Die Hochzeit meines Vaters	Fictional prose	EN-AE	DE
DE	NU	1946	1	6	Anon.	Anon.	Zoshchenko, Mikhail	Ein hochherrschaftliches Appartement	Fictional prose	EN-BE	DE
DE	NU	1946	1	6	Anon.	Anon.	Howard, Jay	Zauberei mit Schallwellen	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	6	Anon.	Anon.	Potter, Jean	Der verrückteste Flieger der Welt	Fictional prose	EN-AE	DE
DE	NU	1946	1	6	Anon.	Anon.	Graham, Robert	Friedrich von Bodelschwingh	Life-writing	EN-BE	DE
DE	NU	1946	1	6	Anon.	Anon.	Saxl, F.	Das Warburg-Institut	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	6	Anon.	Anon.	Anon.	Charlie Chaplin	Life-writing	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Tillich, Paul	Christentum, Wirtschaft und Demokratie	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	7	Anon.	Anon.	Chamberlain, John	Ein Mann aus dem Mittleren Westen	Life-writing	EN-AE	DE
DE	NU	1946	1	7	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-AE	DE
DE	NU	1946	1	7	Anon.	Anon.	Morgan, Guy	Kommen Sie mit	Life-writing	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Eliot, T. S.	Die gesellschaftliche Aufgabe der Dichtkunst	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Carleton Greene, Hugh	Etwas über britische Politik in Deutschland	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Morison, Samuel Eliot	Auf Columbus‘ Spuren	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	7	Anon.	Anon.	Taylor, A. J. P.	Was will Russland?	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Reeve, Alan	Urlaub in der „Krone“	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Loewenstein, Karl	Menschenrechte und Weltordnung	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	7	Anon.	Anon.	Koch, Ludwig	Der Schrei der Rohrdommel	Life-writing	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Gelber, Lionel	Kanadas neue Rolle in der Weltpolitik	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	7	Anon.	Anon.	Wittkower, Rudolf	Holbein in England	Life-writing	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Read, Herbert	Das größte Kunstwerk der Welt	Life-writing	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Whitnall, Harold O.	Ein Vulkan wird geboren	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	7	Anon.	Anon.	Nicolson, Harold	[Untitled]	Quotation	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Ardov, Wassilij	Der perfide Schlafwandler	Fictional prose	EN-BE	DE
DE	NU	1946	1	7	Anon.	Anon.	Twain, Mark	Ein Brief vom himmlischen Buchhalter	Life-writing	EN-AE	DE
DE	NU	1946	1	7	Anon.	Anon.	Rubel, Maximilien	Flora Tristan und Karl Marx	Life-writing	FR	DE
DE	NU	1946	1	7	Anon.	Anon.	Andersen-Nexö, Martin	Du bist mein Vater!	Life-writing	DAN	DE
DE	NU	1946	1	7	Anon.	Anon.	Bendix, Hans	Dankbrief an Amerika	Life-writing	EN-AE	DE
DE	NU	1946	1	7	Anon.	Anon.	Anon.	UNESCO	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	8	Anon.	Anon.	Laurence, William L.	Das Atom und die Zukunft	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	8	Anon.	Hirsch, Wolfgang	Huizinga, Johan	Hypernationalismus	Non-fictional prose	DU	DE
DE	NU	1946	1	8	Anon.	Anon.	Crankshaw, Edward	Privilegien in Russland	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	8	Anon.	Anon.	Steele, A. T.	Im Reiche des Dalai-Lama	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	8	Anon.	Anon.	Buzzard, C. N.	Sonderbare Begegnung	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	8	Anon.	Anon.	McIntire, Ross T.	Der Unbezwingliche	Life-writing	EN-AE	DE
DE	NU	1946	1	8	Horschitz-Horst, Annemarie	Horschitz-Horst, Annemarie	Plomer, William	Erzählung aus dem Japan	Fictional prose	EN-BE	DE
DE	NU	1946	1	8	Anon.	Anon.	Gorki, Maxim	Erinnerung an Tolstoi	Fictional prose	EN-BE	DE
DE	NU	1946	1	8	Anon.	Anon.	Salter, Arthur	Die neue Demokratie	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	8	Anon.	Anon.	Wylie, Ida A. Rose	Die kleine Frau	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	8	Anon.	Anon.	Frisby, C. B.	Psychologie im Betrieb	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	8	Anon.	Anon.	Laws, Frederick	[Untitled]	Quotation	EN-BE	DE
DE	NU	1946	1	8	Anon.	Anon.	Orwell, George	Der Aufstand der Intellektuellen	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	8	Anon.	Anon.	Mukai, Shikamatsu	Die künftigen Grundlagen der japanischen Volkswirtschaft	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	8	Anon.	Anon.	Wharton, John F.	Ein Blick in die letzten Geheimnisse	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	8	Nérac-Schoenberner, Eleonore	Nérac-Schoenberner, Eleonore	Clark, Walter Van Tilburg	Die Indianerquelle	Fictional prose	EN-AE	DE
DE	NU	1946	1	9	Faiß, Ottmar	Faiß, Ottmar	Church, Richard	Macht Frieden	Poetry	EN-BE	DE
DE	NU	1946	1	9	Anon.	Anon.	Alcântara Machado, Antônio de	Brasilianische Episode	Fictional prose	EN-AE	DE
DE	NU	1946	1	9	Ulrich, Robert A.	Ulrich, Robert A.	Sayers, Dorothy L.	Diese rätselhaften Engländer	Life-writing	EN-BE	DE
DE	NU	1946	1	9	Anon.	Anon.	Sass, Herbert Ravenel	Das Schwert der Unterdrückten	Fictional prose	EN-AE	DE
DE	NU	1946	1	9	Anon.	Anon.	Maxwell, E.	[Untitled]	Quotation	EN-BE	DE
DE	NU	1946	1	9	Anon.	Anon.	Collier, John	Jagd nach dem Glück	Fictional prose	EN-BE	DE
DE	NU	1946	1	9	Anon.	Anon.	Brickhill, Paul; Norton, Conrad	Wunderbare Rettung	Life-writing	EN-BE	DE
DE	NU	1946	1	9	Anon.	Anon.	Haskins, Caryl P.	Die Staatsform der Zukunft?	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	9	Tholen, Wilhelm	Tholen, Wilhelm	Keats, John	An den Herbst	Poetry	EN-BE	DE
DE	NU	1946	1	9	Stein, Ernst Eduard	Stein, Ernst Eduard	Lehmann, John	Der europäische Gesichtskreis der englischen Literatur	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	9	Anon.	Anon.	Devoe, Alan	Sind Muscheln intelligent?	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	9	Anon.	Anon.	Anon.	[Untitled]	Quotation	FR	DE
DE	NU	1946	1	9	Anon.	Anon.	Hollis, C.; Piratin, P.; Roberts, E.; Gordon Walker, Patrick	Was ist Demokratie?	Life-writing	EN-BE	DE
DE	NU	1946	1	9	Anon.	Anon.	Holman, Ross L.	Landwirtschaft ohne Land	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	9	Anon.	Anon.	Abramov, I.	Gaswerke unter der Erde (1/2)	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	9	Anon.	Anon.	Thring, M. W.	Gaswerke unter der Erde (2/2)	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	9	Anon.	Anon.	Beard, Charles A.; Beard, Mary R.	Wie Amerika 1933 mit der Arbeitslosigkeit fertig wurde	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	9	Anon.	Anon.	Aspelin, Gunnar	Die Philosophie der Ohnmacht	Non-fictional prose	SE	DE
DE	NU	1946	1	9	Horschitz-Horst, Annemarie	Horschitz-Horst, Annemarie	Surdez, Georges	Ein teurer Hecht	Life-writing	EN-AE	DE
DE	NU	1946	1	9	Anon.	Anon.	Sinizyn, N.	Verpflanzte Herzen	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	9	Anon.	Anon.	Berger, Arthur	Heitor Villa-Lobos	Life-writing	EN-AE	DE
DE	NU	1946	1	10	Anon.	Anon.	Clayton, William L.	Warum diesmal der Friede von Dauer sein sollte	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	10	Anon.	Anon.	Warren, Lansing	Georges Bidault	Life-writing	EN-AE	DE
DE	NU	1946	1	10	Fried, Erich	Fried, Erich	Spender, Stephen	Der Einfluss Rilkes auf die engl. Dichtung	Life-writing	EN-BE	DE
DE	NU	1946	1	10	Anon.	Anon.	Dublin, Louis I.	Gefahrenzone in Europa	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	10	Anon.	Anon.	Hecht, Ben	Der verzauberte Schneider	Fictional prose	EN-AE	DE
DE	NU	1946	1	10	Burger, Karl	Burger, Karl	Dean, Elma	Ein Brief an St. Petrus	Poetry	EN-AE	DE
DE	NU	1946	1	10	Anon.	Anon.	Helburne, Roger G.	Wie “Public Opinion” arbeitet	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	10	Horschitz-Horst, Annemarie	Horschitz-Horst, Annemarie	Bates, H. E.	Die Lilie	Fictional prose	EN-BE	DE
DE	NU	1946	1	10	Larsen, Egon	Larsen, Egon	Burlingham, Dorothy; Freud, Anna	Kleinkinder ohne Familien	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	10	Anon.	Anon.	Ettlinger, Leopold	Friedrich Schinkels englische Reise	Life-writing	EN-BE	DE
DE	NU	1946	1	10	Anon.	Anon.	Day, Clarence Shepard	Geigenstunde	Fictional prose	EN-AE	DE
DE	NU	1946	1	10	Anon.	Anon.	Silone, Ignazio	Mazzini und der Sozialismus	Life-writing	IT	DE
DE	NU	1946	1	10	Anon.	Anon.	Tsitsin, Nikolai	Immerwährender Weizen	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	10	Anon.	Anon.	Kjelgaard, Jim	Der Einwanderer	Fictional prose	EN-AE	DE
DE	NU	1946	1	10	Anon.	Anon.	Bergel, Kurt	Albert Schweizers Beitrag zur Erneuerung unserer Ethik	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	10	Anon.	Anon.	Andrade, E. N. da C.	Fernsehen: Elektronen und elektrische Felder	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	10	Anon.	Anon.	Watson-Watt, Robert	Fernsehen: Ein Fernsehbild wird übertragen	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	10	Anon.	Anon.	Appleton, Edward	Fernsehen: Von der Kamera zum Empfänger	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	10	Anon.	Anon.	Barwell, J. S.	Wolfskinder	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	10	Nérac-Schoenberner, Eleonore	Nérac-Schoenberner, Eleonore	Faulkner, William	Zwei Soldaten	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	10	Anon.	Anon.	Reiman, Karel	Neue Wege der Operninszenierung	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	10	Anon.	Anon.	Anon.	Eine zufällige Entdeckung	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Olson, Ted	Der Wiederaufbau Norwegens	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	11	Anon.	Anon.	Valéry, Paul	[Untitled]	Quotation	FR	DE
DE	NU	1946	1	11	Anon.	Anon.	Campanile, Achille	Das Unzerbrechliche Glas	Fictional prose	IT	DE
DE	NU	1946	1	11	Anon.	Anon.	Green, O. M.	Japan nach der Niederlage	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Huxley, Aldous	[Untitled]	Quotation	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Obraztsov, Sergei	Das Moskauer Puppentheater	Life-writing	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Roosevelt, Eleanor	Wenn Sie mich fragen…	Life-writing	EN-AE	DE
DE	NU	1946	1	11	Anon.	Anon.	Audus, L. J.	Experimente hinter Stacheldraht 	Life-writing	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Karagatsis, M.	Ein Mensch wie jeder andere	Fictional prose	GR	DE
DE	NU	1946	1	11	Anon.	Anon.	Soule, George	Sidney Hillman	Life-writing	EN-AE	DE
DE	NU	1946	1	11	Anon.	Anon.	Anon.	Penicillin für alle	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	11	Nérac-Schoenberner, Eleonore	Nérac-Schoenberner, Eleonore	Laing, Dilys Bennett	Immer und immer wieder	Fictional prose	EN-AE	DE
DE	NU	1946	1	11	Anon.	Anon.	Russell, E. John	Russlands neuer Fünfjahres-Plan für die Landwirtschaft	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Winchell, Walter	[Untitled]	Quotation	EN-AE	DE
DE	NU	1946	1	11	Anon.	Anon.	Allen, Marjory	Kinder im Kino	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Kapetanakis, Demetrios	Stefan George und die Folgen	Life-writing	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Glenny, Trevor	Hexerei mit Diamanten	Fictional prose	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Neuberger, Richard L.	Ihres Bruders Hüter	Non-fictional prose	EN-AE	DE
DE	NU	1946	1	11	Anon.	Anon.	Asquith, Anthony	Die zehnte Muse ersteigt den Parnass	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Binchy, D. A.	Die Diplomatie des Vatikans	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Prescott, Richard Daly	Ein Mann in einem Wolkenkratzerbüro	Fictional prose	EN-AE	DE
DE	NU	1946	1	11	Tornow, Friedrich	Tornow, Friedrich	Graves, Robert	Die unschuldige Insel	Fictional prose	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Ould, Hermon	Der P.E.N.-Klub	Non-fictional prose	EN-BE	DE
DE	NU	1946	1	11	Anon.	Anon.	Anon.	Atomenergie und Heilkunst	Non-fictional prose	EN-AE	DE
DE	NU	1947	2	1	Anon.	Anon.	Moltke, Helmuth von	[Untitled]	Life-writing	EN-BE	DE
DE	NU	1947	2	1	Anon.	Anon.	Brailsford, H. N.	Jawahrlal Nehru und „Die Entdeckung Indiens“	Life-writing	EN-BE	DE
DE	NU	1947	2	1	Anon.	Anon.	Anon.	[Untitled]	Quotation	EN-AE	DE
DE	NU	1947	2	1	Anon.	Anon.	Steinbeck, John; Ricketts, Edward F.	Die Seekuh	Non-fictional prose	EN-AE	DE
DE	NU	1947	2	1	Anon.	Anon.	Thimann, Kenneth V.	Die Wachstumshormone der Pflanzen	Non-fictional prose	EN-AE	DE
DE	NU	1947	2	1	Anon.	Anon.	Corbett, Jim	Der Tiger von Kanda	Fictional prose	EN-BE	DE
DE	NU	1947	2	1	Anon.	Anon.	Niebuhr, Reinhold	Die Krise unserer Zeit 	Non-fictional prose	EN-BE	DE
DE	NU	1947	2	1	Anon.	Anon.	Goodman, Derick	H.G. Wells und die Bleisoldaten	Fictional prose	EN-BE	DE
DE	NU	1947	2	1	Anon.	Anon.	Dugdale, Blanche E. C.	Kinder-Odyssee	Non-fictional prose	EN-BE	DE
DE	NU	1947	2	1	Anon.	Anon.	Stegner, Wallace	Auf der Jagd nach vorsintflutlichen Ungeheuern	Fictional prose	EN-AE	DE
DE	NU	1947	2	1	Anon.	Anon.	Johnson, Martin	Leonardo da Vinci als Forscher	Life-writing	EN-BE	DE
DE	NU	1947	2	1	Anon.	Anon.	Renner, Karl	Neue Wege zum Weltsozialismus	Non-fictional prose	EN-BE	DE
DE	NU	1947	2	1	Anon.	Anon.	Dana, Doris	Der Fremdling	Fictional prose	EN-AE	DE
DE	NU	1947	2	1	Leishman, James Blair	Leishman, James Blair	Bonhoeffer, Dietrich	Stationen auf dem Weg zur Freiheit	Poetry	DE	EN-BE
DE	NU	1947	2	1	Anon.	Anon.	Reavey, George	Die Sowjet-Literatur während des Krieges und im Frieden	Non-fictional prose	EN-BE	DE
DE	NU	1947	2	1	Schoenberner, Franz	Schoenberner, Franz	Peck, James L. H.	Die Erforschung der Ionosphäre	Non-fictional prose	EN-AE	DE
DE	NU	1947	2	1	Anon.	Anon.	Bonacci, Anthony	Direkt geschenkt	Quotation	EN-AE	DE
DE	NU	1947	2	1	Ulrich, Robert A.	Ulrich, Robert A.	Shore, Bernard	Arturo Toscanini bei der Arbeit 	Life-writing	EN-BE	DE
DE	NU	1947	2	1	Horschitz-Horst, Annemarie	Horschitz-Horst, Annemarie	Moravia, Alberto	Auf dem Lande	Fictional prose	EN-BE	DE
DE	NU	1947	2	1	Anon.	Anon.	Brooks, Stanley Truman	Biologischer Referaten-Dienst (Biological Abstracts)	Non-fictional prose	EN-AE	DE
DE	NU	1947	2	2	Grossmann, Walter	Grossmann, Walter	Jefferson, Thomas	Briefe von Thomas Jefferson	Life-writing	EN-AE	DE
DE	NU	1947	2	2	Ulrich, Robert A.	Ulrich, Robert A.	Muir, Edwin	Der natürliche und der politische Mensch 	Non-fictional prose	EN-BE	DE
DE	NU	1947	2	2	Anon.	Anon.	Laski, Harold	Begegnung mit Stalin	Life-writing	EN-BE	DE
DE	NU	1947	2	2	Anon.	Anon.	Bowen, Elizabeth	Rotdorn	Fictional prose	EN-BE	DE
DE	NU	1947	2	2	Broemser, Hans	Broemser, Hans	Valéry, Paul	[Untitled]	Quotation	FR	DE
DE	NU	1947	2	2	Schoenberner, Franz; Nérac-Schoenberner, Eleonore	Schoenberner, Franz; Nérac-Schoenberner, Eleonore	Croy, Homer	Die alte Farm – einst und jetzt	Life-writing	EN-AE	DE
DE	NU	1947	2	2	Anon.	Anon.	Bogomolets, A. A.	Die Verlängerung der Lebensdauer	Non-fictional prose	EN-AE	DE
DE	NU	1947	2	2	Anon.	Anon.	Joad, C. E. M.	Der „Brains-Trust“: seine Entstehung – seine Aufgaben	Non-fictional prose	EN-BE	DE
DE	NU	1947	2	2	Anon.	Anon.	Isaacs, Edith J. R.	Eugene O’Neill	Life-writing	EN-AE	DE
DE	NU	1947	2	2	Anon.	Anon.	Vesey-Fitzgerald, Brian	Das Begräbnis eines Dachses	Fictional prose	EN-BE	DE
DE	NU	1947	2	2	Anon.	Anon.	Anon.	Der wirtschafts- und sozialpolitische Rat der Vereinten Nationen	Non-fictional prose	EN-AE	DE
DE	NU	1947	2	2	Anon.	Anon.	Solon, S. L.	Ein Paradies mit Schönheitsfehlern	Fictional prose	EN-BE	DE
DE	NU	1947	2	2	Anon.	Anon.	Ascoli, Max	Nummer 38 wird Bürger	Life-writing	EN-AE	DE
DE	NU	1947	2	2	Anon.	Anon.	Miller, Clyde R.	Kunstgriffe der Propaganda: Das Institut für Propaganda-Analyse	Non-fictional prose	EN-AE	DE
DE	NU	1947	2	2	Anon.	Anon.	Roscoe, Stelle	So ist unser Leben	Fictional prose	EN-AE	DE
DE	NU	1947	2	2	Anon.	Anon.	Brandewiede, Mark	Er lehrt Blinde Schreiben	Non-fictional prose	EN-AE	DE
DE	NU	1947	2	3	Anon.	Frank, William G.; Frank, Rudolf	Paassen, Pierre van	Ary Brandts Ende	Life-writing	EN-AE	DE
DE	NU	1947	2	3	Anon.	Anon.	Polanyi, Michael	Reine oder angewandte Naturwissenschaft?	Non-fictional prose	EN-BE	DE
DE	NU	1947	2	3	Anon.	Anon.	Chastain, André	Bericht über Hermann Hesse	Life-writing	FR	DE
